year,month,crime,count
2015,11,PETIT OF BICYCLE,282
2015,11,PETIT OF LICENSE PLATE,262
2015,11,PETIT OF VEHICLE ACCES,208
2015,11,PHARMACY,12
2015,11,PICK,143
2015,11,POCKETBOOKCARRIED BAG,73
2015,11,POLICE OFFICE,13
2015,11,POSSESS,84
2015,11,POSSESS-,2
2015,11,POSSESSE,15
2015,11,POSSESSI,623
2015,11,POSSESSION,1366
2015,11,POSSESSION HYPODERMIC INSTRUME,5
2015,11,POSSESSUSE,1
2015,11,PRESCRIPTION,4
2015,11,PROMOTING,12
2015,11,PROMOTING A SEXUAL PERFORMANCE,2
2015,11,PROMOTING UNDE,1
2015,11,PROSTITUTION,3
2015,11,PUBLIC,59
2015,11,PUBLIC ADMINISTATION,143
2015,11,PUBLIC ADMINISTRATION,100
2015,11,PUBLIC CON,1
2015,11,PUBLIC HEALTH LAW,1
2015,11,PUBLIC PLACE INSIDE,39
2015,11,PUBLIC SAFETY,4
2015,11,PUBLIC SERVAN,93
2015,11,PURS,58
2015,11,RAPE,118
2015,11,RECKLESS DRIVING,7
2015,11,RECKLESS ENDANGERMENT,242
2015,11,RECKLESS ENDANGERMENT OF PROPE,5
2015,11,RECKLESSY ENDANGERING,3
2015,11,RECORDS,1
2015,11,RELATED OFFENSES,20
2015,11,REPORTING OF,1
2015,11,RESIDENCE,897
2015,11,RESIDENTIAL COMMON AREA,102
2015,11,RESISTING ARREST,145
2015,11,RIOT INCITING,3
2015,11,ROBBERY,1489
2015,11,SALE,134
2015,11,SALE OF UNAUTHORIZED RECORDING,1
2015,11,SALE SCHOOL GROUNDS,2
2015,11,SEXUAL ABUSE,309
2015,11,SEXUAL MISCONDUCT,25
2015,11,SODOMY,16
2015,11,SOLICITATION,1
2015,11,STOLEN PROPERTY,140
2015,11,STOLEN PROPERTY-MOTOR VEH ND,12
2015,11,STRANGULATION ST,166
2015,11,SUBD,5116
2015,11,SUPP ACT TERR ND,1
2015,11,TAMPERING,76
2015,11,TAMPERING WITH A WITNESS,2
2015,11,TAX LAW,15
2015,11,THEFT,20
2015,11,THEFT OF SERVICES,143
2015,11,TORTUREINJURE ANIMAL CRUELTY,5
2015,11,TRAFFIC,89
2015,11,TRESPASS,353
2015,11,TRUCK DAY,55
2015,11,TRUCK NIGHT,28
2015,11,UN,1657
2015,11,UNATTENDED,750
2015,11,UNAUTH SALE OF TRANS SERVICE,40
2015,11,UNAUTHORIZED USE VEHICLE,196
2015,11,UNCL,80
2015,11,UNCL ND,352
2015,11,UNCLASS,21
2015,11,UNCLASS M,143
2015,11,UNCLASSI,40
2015,11,UNCLASSIF,12
2015,11,UNCLASSIFIE,143
2015,11,UNCLASSIFIED,2987
2015,11,UNCLASSIFIED FEL,57
2015,11,UNCLASSIFIED MIS,9
2015,11,UNCLASSIFIED MISDEMEA,75
2015,11,UNCLASSIFIED MISDEMEAN,89
2015,11,UNCLASSIFIED VIO,1
2015,11,UNCLASSIFIED VIOLATIO,2
2015,11,UNCLASSIFIED-FELO,410
2015,11,UNCLASSIFIED-FELONY,351
2015,11,UNCLASSIFIED-MISDEMEANOR,151
2015,11,UNKNOWN,4
2015,11,UNKNOWN TI,44
2015,11,UNKNOWN TIM,122
2015,11,UNKNOWN TIME,12
2015,11,UNLAWFU,1
2015,11,UNLAWFUL,24
2015,11,UNLICENSED FOR HIRE VEHICLE,10
2015,11,VEH,2
2015,11,VEHICLE,1
2015,11,VIOLATION OF ORDER OF PROTECTI,283
2015,11,WEAPONS,407
2015,11,WEAPONS POSSESSION,408
2015,11,WOUNDS,1
2015,12,ABANDON ANIMAL,6
2015,12,ACCOSTING,13
2015,12,ADMCODE,97
2015,12,AGGRAVATED,2
2015,12,AGGRAVATED CRIMINAL CONTEMPT,17
2015,12,AGGRAVATED HARASSMENT,1684
2015,12,AGGRAVATED SEXUAL ASBUSE,1
2015,12,AGRICULTURE  MARKETS LAW,4
2015,12,ALCOHOL,383
2015,12,ALCOHOLIC BEVERAGE CONTROL LAW,4
2015,12,ALCOHOLIC BEVERAGES,2
2015,12,ARSON,95
2015,12,ASSAULT,4880
2015,12,ASSEMBLY,2
2015,12,ATM LOCATION,3
2015,12,ATTEMPT,12
2015,12,ATTENDSPECTATOR ANIMAL FIGHTING,1
2015,12,BAD,2
2015,12,BAG OPENDIP,147
2015,12,BAIL JUMPING,7
2015,12,BANK,12
2015,12,BARRESTAURANT,2
2015,12,BEGIN AS SHOPLIFTING,1
2015,12,BICYCLE,5
2015,12,BODEGACONVENIENCE STORE,23
2015,12,BRIBERY,74
2015,12,BUILDING MATERIAL,1
2015,12,BURGLARS TOOLS,17
2015,12,BURGLARY,1317
2015,12,BY FIR,2
2015,12,BY FIRE,58
2015,12,CAR JACKING,21
2015,12,CAUSE SPIKILL ANIMAL,1
2015,12,CHAIN STORE,42
2015,12,CHECK,2
2015,12,CHECK CASHING BUSINESS,1
2015,12,CHILD,100
2015,12,CHILD ABANDONMENT,3
2015,12,CIVILIAN,1711
2015,12,CLOTHING,2
2015,12,COERCION,9
2015,12,COMMERCIAL,337
2015,12,COMMERCIAL UNCLASSIFIED,81
2015,12,COMPUTER TAMPERTRESSPASS,5
2015,12,CONTEMPT,132
2015,12,CONTROLLED SUBSTANCE,867
2015,12,COURSE OF SEXUAL CONDUCT AGAIN,2
2015,12,CRIMINAL,2507
2015,12,CRIMINAL CONTEMPT,637
2015,12,CRIMINAL MIS,51
2015,12,CRIMINAL MISCHIEF,1037
2015,12,CRIMINAL MISCHIEF TH,426
2015,12,CRIMINAL SUB,15
2015,12,CUSTODIAL INTERFERENCE,10
2015,12,DAY,543
2015,12,DEVIATE,3
2015,12,DEVICE,1
2015,12,DIS CON,2
2015,12,DISORDERLY CONDUCT,3
2015,12,DRIVERS LICENSE,24
2015,12,DRUG,6
2015,12,DRUG PARAPHERNALIA,9
2015,12,DWELLING,79
2015,12,ENDANGERING WELFARE,100
2015,12,ESCAPE,2
2015,12,ETC,733
2015,12,ETC-MISD,108
2015,12,EXPOSURE OF A PERSON,1
2015,12,FACILITATION,1
2015,12,FALSE ALARM FIRE,2
2015,12,FALSE REPORT,9
2015,12,FALSE REPORT BOMB,6
2015,12,FALSE REPORT UNCLASSIFIED,39
2015,12,FIRE,9
2015,12,FORGERY,542
2015,12,FORGERY-ILLEGAL POSSESSION,4
2015,12,FRAUD,487
2015,12,FRAUDULENT,13
2015,12,GAMBLING,4
2015,12,GAS STATION,8
2015,12,GRAFFIT,426
2015,12,GRAFFITI ADMINISTRATIVE CODE-,2
2015,12,GRAND BY ACQUIRING LOS,65
2015,12,GRAND BY ACQUIRING LOST CREDIT CARD,95
2015,12,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION,116
2015,12,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK,116
2015,12,GRAND BY BANK ACCT COMPROMISE-TELLER,20
2015,12,GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE,20
2015,12,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED,77
2015,12,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT,177
2015,12,GRAND BY DISHONEST EMP,111
2015,12,GRAND BY EXTORTION,37
2015,12,GRAND BY FALSE PROMISE-IN PERSON CONTACT,28
2015,12,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT,72
2015,12,GRAND BY IDENTITY THEFT-UNCLASSIFIED,38
2015,12,GRAND BY OPEN BANK ACCT,4
2015,12,GRAND BY OPEN CREDIT CARD NEW ACCT,157
2015,12,GRAND BY OPENCOMPROMISE CELL PHONE ACCT,77
2015,12,GRAND BY THEFT OF CREDIT CARD,187
2015,12,GRAND FROM BOAT,2
2015,12,GRAND FROM BUILDING NON-RESIDENCE UNATTENDED,349
2015,12,GRAND FROM EATERY,98
2015,12,GRAND FROM NIGHT CLUB,95
2015,12,GRAND FROM OPEN AREAS,187
2015,12,GRAND FROM PERSON,671
2015,12,GRAND FROM PIER,6
2015,12,GRAND FROM RESIDENCE,263
2015,12,GRAND FROM RETAIL STORE,144
2015,12,GRAND FROM STORE-SHOPL,243
2015,12,GRAND FROM VEHICLEMOTORCYCLE,446
2015,12,GRAND OF AUTO,479
2015,12,GRAND OF AUTO - ATTEM,7
2015,12,GRAND OF BICYCLE,63
2015,12,GRAND OF MOPED,1
2015,12,GRAND OF MOTORCYCLE,67
2015,12,GRAND OF TRUCK,2
2015,12,GRAND OF VEHICULARMOTORCYCLE ACCESSORIES,139
2015,12,GRAND PERSON,9
2015,12,HARASSMENT,5115
2015,12,HOME INVASION,65
2015,12,HOMICIDE,1
2015,12,IMITATION PISTOLAIR RIFLE,5
2015,12,IMPAIRED DRIVING,6
2015,12,IMPERSONATION,98
2015,12,IMPRISONMENT,14
2015,12,INAPPROPIATE SHELTER DOG LEFT,1
2015,12,INCOMPETENT PERSON,3
2015,12,INTENT T,19
2015,12,INTENT TO,157
2015,12,INTERCOURSE,28
2015,12,INTOXICATED DRIVING,383
2015,12,JOSTLING,2
2015,12,KIDNAPPING,2
2015,12,KNOWINGLY ENDANGERING,2
2015,12,LARCENY,11564
2015,12,LEAVING SCENE-ACCIDENT-PERSONA,432
2015,12,LEWDNESS,62
2015,12,LICENSED FOR HIRE VEHICLE,10
2015,12,LICENSED MEDALLION CAB,29
2015,12,LIQUOR STORE,3
2015,12,LUSH WORKERSLEEPINGUNCON VICTIM,64
2015,12,MAKING TERRORISTIC THREAT,16
2015,12,MANUFACTURE UNAUTHORIZED RECOR,2
2015,12,MARIJUANA,872
2015,12,MENACING,589
2015,12,MENACING ST DEGREE VICT NOT,8
2015,12,MENACING ST DEGREE VICT PEAC,4
2015,12,MISCHIEF,1964
2015,12,MOTOR VEHICLE,25
2015,12,MV REGISTRATION,27
2015,12,NECK CHAI,9
2015,12,NECKCHAINJEWELRY,38
2015,12,NEGLECTPOISON ANIMAL,1
2015,12,NEGLIGENT,1
2015,12,NIGHT,507
2015,12,NY STATE LAWS,52
2015,12,OBSCENE MATERIAL - UNDER  YE,8
2015,12,OBSTR BREATHCIRCUL,220
2015,12,OF M,369
2015,12,OF MOTOR,1225
2015,12,OF TRUCK DRIVER,1
2015,12,ON BUS OR BUS DRIVER,2
2015,12,OPEN AREA UNCLASSIFIED,394
2015,12,PAYROLL,3
2015,12,PEACE OFFICER,156
2015,12,PEDDLING,1
2015,12,PERJURY,3
2015,12,PERSONAL ELECTRONIC DEVICE,524
2015,12,PERSONAL ELECTRONIC DEVICESNATCH,173
2015,12,PETIT BY ACQUIRING LOS,66
2015,12,PETIT BY CHECK USE,39
2015,12,PETIT BY CREDIT CARD U,32
2015,12,PETIT BY DISHONEST EMP,62
2015,12,PETIT BY FALSE PROMISE,127
2015,12,PETIT FROM AUTO,1090
2015,12,PETIT FROM BUILDING,1833
2015,12,PETIT FROM COIN MACHIN,1
2015,12,PETIT FROM OPEN AREAS,640
2015,12,PETIT FROM PARKING MET,1
2015,12,PETIT FROM PIER,1
2015,12,PETIT FROM STORE-SHOPL,2348
2015,12,PETIT FROM TRUCK,16
2015,12,PETIT LARCENY OF ANIMAL,3
2015,12,PETIT LARCENY-CHECK FROM MAILB,28
2015,12,PETIT OF AUTO,1
2015,12,PETIT OF BICYCLE,199
2015,12,PETIT OF LICENSE PLATE,238
2015,12,PETIT OF MOPED,3
2015,12,PETIT OF MOTORCYCLE,1
2015,12,PETIT OF VEHICLE ACCES,198
2015,12,PHARMACY,6
2015,12,PICK,136
2015,12,POCKETBOOKCARRIED BAG,81
2015,12,POLICE OFFICE,13
2015,12,POLICE OFFICER,4
2015,12,POSSESS,72
2015,12,POSSESS-,2
2015,12,POSSESSE,9
2015,12,POSSESSI,560
2015,12,POSSESSION,1298
2015,12,POSSESSION HYPODERMIC INSTRUME,3
2015,12,PRESCRIPTION,6
2015,12,PROMOTING,3
2015,12,PROMOTING A SEXUAL PERFORMANCE,5
2015,12,PROMOTING BUSIN,1
2015,12,PROSTITUTION,1
2015,12,PUBLIC,62
2015,12,PUBLIC ADMINISTATION,142
2015,12,PUBLIC ADMINISTRATION,112
2015,12,PUBLIC CON,2
2015,12,PUBLIC HEALTH LAW,1
2015,12,PUBLIC PLACE INSIDE,44
2015,12,PUBLIC SERVAN,85
2015,12,PURS,64
2015,12,RAPE,134
2015,12,RECKLESS DRIVING,3
2015,12,RECKLESS ENDANGERMENT,206
2015,12,RECKLESS ENDANGERMENT OF PROPE,18
2015,12,RECKLESSY ENDANGERING,1
2015,12,RELATED OFFENSES,24
2015,12,RESIDENCE,829
2015,12,RESIDENTIAL COMMON AREA,111
2015,12,RESISTING ARREST,136
2015,12,RIOT INCITING,3
2015,12,ROBBERY,1598
2015,12,SALE,107
2015,12,SALE OF UNAUTHORIZED RECORDING,1
2015,12,SALE SCHOOL GROUNDS,1
2015,12,SALES OF PRESCRIPTION,1
2015,12,SEX TRAFFICKING,1
2015,12,SEXUAL ABUSE,280
2015,12,SEXUAL MISCONDUCT,31
2015,12,SODOMY,32
2015,12,STOLEN PROPERTY,122
2015,12,STOLEN PROPERTY-MOTOR VEH ND,11
2015,12,STRANGULATION ST,203
2015,12,SUBD,5115
2015,12,SUPP ACT TERR ND,1
2015,12,TAMPERING,63
2015,12,TAMPERING WITH A WITNESS,1
2015,12,TAX LAW,14
2015,12,THEFT,24
2015,12,THEFT OF SERVICES,148
2015,12,THEFT OF SERVICES- CABLE TV SE,4
2015,12,TORTUREINJURE ANIMAL CRUELTY,8
2015,12,TRAFFIC,80
2015,12,TRESPASS,362
2015,12,TRUCK DAY,60
2015,12,TRUCK NIGHT,38
2015,12,UN,1833
2015,12,UNATTENDED,795
2015,12,UNAUTH SALE OF TRANS SERVICE,22
2015,12,UNAUTHORIZED USE VEHICLE,195
2015,12,UNCL,91
2015,12,UNCL ND,310
2015,12,UNCLASS,24
2015,12,UNCLASS M,142
2015,12,UNCLASSI,43
2015,12,UNCLASSIF,3
2015,12,UNCLASSIFIE,148
2015,12,UNCLASSIFIED,2984
2015,12,UNCLASSIFIED FEL,45
2015,12,UNCLASSIFIED MIS,7
2015,12,UNCLASSIFIED MISDEMEA,95
2015,12,UNCLASSIFIED MISDEMEAN,80
2015,12,UNCLASSIFIED VIOLATIO,2
2015,12,UNCLASSIFIED-FELO,377
2015,12,UNCLASSIFIED-FELONY,346
2015,12,UNCLASSIFIED-MISDEMEANOR,141
2015,12,UNKNOWN,12
2015,12,UNKNOWN TI,37
2015,12,UNKNOWN TIM,111
2015,12,UNKNOWN TIME,9
2015,12,UNLAWFUL,17
2015,12,UNLICENSED FOR HIRE VEHICLE,7
2015,12,VEH,4
2015,12,VEHICLE,1
2015,12,VEHICULAR ASSAULT INTOX DRIVE,1
2015,12,VIOLATION OF ORDER OF PROTECTI,271
2015,12,WEAPONS,353
2015,12,WEAPONS POSSESSION,365
2016,1,ABANDON ANIMAL,6
2016,1,ACCOSTING,11
2016,1,ADMCODE,74
2016,1,AGGRAVATED,1
2016,1,AGGRAVATED CRIMINAL CONTEMPT,20
2016,1,AGGRAVATED HARASSMENT,1803
2016,1,AGRICULTURE  MARKETS LAW,4
2016,1,ALCOHOL,470
2016,1,ALCOHOL SALE TO,13
2016,1,ALCOHOLIC BEVERAGE CONTROL LAW,2
2016,1,ARSON,84
2016,1,ASSAULT,4741
2016,1,ATM LOCATION,6
2016,1,ATTEMPT,14
2016,1,BAD,1
2016,1,BAG OPENDIP,137
2016,1,BAIL JUMPING,12
2016,1,BANK,21
2016,1,BARRESTAURANT,4
2016,1,BEGIN AS SHOPLIFTING,12
2016,1,BICYCLE,7
2016,1,BIGAMY,1
2016,1,BODEGACONVENIENCE STORE,48
2016,1,BRIBERY,57
2016,1,BURGLARS TOOLS,20
2016,1,BURGLARY,1088
2016,1,BY FIR,4
2016,1,BY FIRE,71
2016,1,CAR JACKING,13
2016,1,CAUSE SPIKILL ANIMAL,3
2016,1,CHAIN STORE,43
2016,1,CHECK,1
2016,1,CHECK CASHING BUSINESS,1
2016,1,CHILD,122
2016,1,CHILD ABANDONMENT,2
2016,1,CIVILIAN,1665
2016,1,CLOTHING,3
2016,1,COERCION,13
2016,1,COMMERCIAL,281
2016,1,COMMERCIAL UNCLASSIFIED,77
2016,1,COMPUTER TAMPERTRESSPASS,2
2016,1,COMPUTER UNAUTH USETAMPER,2
2016,1,CONFINING ANIMAL IN VEHICLESHELTER,1
2016,1,CONSPIRACY,1
2016,1,CONTEMPT,122
2016,1,CONTROLLED SUBSTANCE,994
2016,1,COURSE OF SEXUAL CONDUCT AGAIN,2
2016,1,CRIMINAL,2421
2016,1,CRIMINAL CONTEMPT,687
2016,1,CRIMINAL DISPOSAL FIREARM,2
2016,1,CRIMINAL MIS,61
2016,1,CRIMINAL MISCHIEF,1091
2016,1,CRIMINAL MISCHIEF TH,878
2016,1,CRIMINAL SUB,20
2016,1,CUSTODIAL INTERFERENCE,12
2016,1,DAY,448
2016,1,DELIVERY PERSON,1
2016,1,DEVICE,3
2016,1,DIS CON,1
2016,1,DISORDERLY CONDUCT,1
2016,1,DRIVERS LICENSE,32
2016,1,DRUG,3
2016,1,DRUG PARAPHERNALIA,16
2016,1,DWELLING,82
2016,1,ENDANGERING WELFARE,108
2016,1,ETC,918
2016,1,ETC-MISD,95
2016,1,EXPOSURE OF A PERSON,5
2016,1,FALSE ALARM FIRE,2
2016,1,FALSE REPORT,6
2016,1,FALSE REPORT UNCLASSIFIED,33
2016,1,FIRE,6
2016,1,FORGERY,618
2016,1,FORGERY-ILLEGAL POSSESSION,3
2016,1,FRAUD,480
2016,1,FRAUDULENT,11
2016,1,GAMBLING,12
2016,1,GRAFFIT,878
2016,1,GRAND BY ACQUIRING LOS,52
2016,1,GRAND BY ACQUIRING LOST CREDIT CARD,78
2016,1,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION,86
2016,1,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK,84
2016,1,GRAND BY BANK ACCT COMPROMISE-TELLER,12
2016,1,GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE,15
2016,1,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED,48
2016,1,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT,136
2016,1,GRAND BY DISHONEST EMP,82
2016,1,GRAND BY EXTORTION,36
2016,1,GRAND BY FALSE PROMISE-IN PERSON CONTACT,44
2016,1,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT,77
2016,1,GRAND BY IDENTITY THEFT-UNCLASSIFIED,29
2016,1,GRAND BY OPEN BANK ACCT,4
2016,1,GRAND BY OPEN CREDIT CARD NEW ACCT,149
2016,1,GRAND BY OPENCOMPROMISE CELL PHONE ACCT,70
2016,1,GRAND BY THEFT OF CREDIT CARD,166
2016,1,GRAND FROM BUILDING NON-RESIDENCE UNATTENDED,302
2016,1,GRAND FROM EATERY,112
2016,1,GRAND FROM NIGHT CLUB,102
2016,1,GRAND FROM OPEN AREAS,128
2016,1,GRAND FROM PERSON,561
2016,1,GRAND FROM PIER,6
2016,1,GRAND FROM RESIDENCE,226
2016,1,GRAND FROM RETAIL STORE,88
2016,1,GRAND FROM STORE-SHOPL,186
2016,1,GRAND FROM TRUCK,7
2016,1,GRAND FROM VEHICLEMOTORCYCLE,334
2016,1,GRAND OF AUTO,424
2016,1,GRAND OF AUTO - ATTEM,7
2016,1,GRAND OF BICYCLE,45
2016,1,GRAND OF MOPED,2
2016,1,GRAND OF MOTORCYCLE,36
2016,1,GRAND OF TRUCK,4
2016,1,GRAND OF VEHICULARMOTORCYCLE ACCESSORIES,108
2016,1,GRAND PERSON,3
2016,1,HARASSMENT,5157
2016,1,HOME INVASION,50
2016,1,IMITATION PISTOLAIR RIFLE,2
2016,1,IMPAIRED DRIVING,3
2016,1,IMPERSONATION,126
2016,1,IMPRISONMENT,14
2016,1,INAPPROPIATE SHELTER DOG LEFT,2
2016,1,INCOMPETENT PERSON,4
2016,1,INTENT T,27
2016,1,INTENT TO,151
2016,1,INTERCOURSE,36
2016,1,INTOXICATED DRIVING,470
2016,1,JOSTLING,3
2016,1,KIDNAPPING,1
2016,1,KNOWINGLY ENDANGERING,2
2016,1,LARCENY,10117
2016,1,LEAVING SCENE-ACCIDENT-PERSONA,404
2016,1,LEWDNESS,46
2016,1,LICENSED FOR HIRE VEHICLE,20
2016,1,LICENSED MEDALLION CAB,10
2016,1,LIQUOR STORE,2
2016,1,LURING A CHILD,1
2016,1,LUSH WORKERSLEEPINGUNCON VICTIM,43
2016,1,MAKING TERRORISTIC THREAT,14
2016,1,MANUFACTURE UNAUTHORIZED RECOR,4
2016,1,MARIJUANA,844
2016,1,MATERIAL,1
2016,1,MENACING,560
2016,1,MENACING ST DEGREE VICT NOT,6
2016,1,MENACING ST DEGREE VICT PEAC,5
2016,1,MISCHIEF,1828
2016,1,MOTOR VEHICLE,17
2016,1,MV REGISTRATION,32
2016,1,NECK CHAI,3
2016,1,NECKCHAINJEWELRY,13
2016,1,NIGHT,428
2016,1,NOISE,1
2016,1,NY STATE LAWS,62
2016,1,NYC TRANSIT AUTH RR,1
2016,1,OBSCENE MATERIAL - UNDER  YE,8
2016,1,OBSCENITY,2
2016,1,OBSTR BREATHCIRCUL,183
2016,1,OF M,286
2016,1,OF MOTOR,1141
2016,1,OFFENSES AGAINST,1
2016,1,ON BUS OR BUS DRIVER,2
2016,1,OPEN AREA UNCLASSIFIED,343
2016,1,PARKRR,1
2016,1,PAYROLL,2
2016,1,PEACE OFFICER,177
2016,1,PERJURY,3
2016,1,PERSONAL ELECTRONIC DEVICE,356
2016,1,PERSONAL ELECTRONIC DEVICESNATCH,134
2016,1,PETIT BY ACQUIRING LOS,65
2016,1,PETIT BY CHECK USE,52
2016,1,PETIT BY CREDIT CARD U,44
2016,1,PETIT BY DISHONEST EMP,72
2016,1,PETIT BY FALSE PROMISE,99
2016,1,PETIT FROM AUTO,907
2016,1,PETIT FROM BUILDING,1704
2016,1,PETIT FROM OPEN AREAS,541
2016,1,PETIT FROM PARKING MET,1
2016,1,PETIT FROM STORE-SHOPL,2134
2016,1,PETIT FROM TRUCK,16
2016,1,PETIT LARCENY OF ANIMAL,5
2016,1,PETIT LARCENY-CHECK FROM MAILB,26
2016,1,PETIT OF AUTO,2
2016,1,PETIT OF BICYCLE,161
2016,1,PETIT OF LICENSE PLATE,265
2016,1,PETIT OF MOPED,2
2016,1,PETIT OF MOTORCYCLE,1
2016,1,PETIT OF VEHICLE ACCES,202
2016,1,PHARMACY,8
2016,1,PICK,128
2016,1,POCKETBOOKCARRIED BAG,62
2016,1,POLICE OFFICE,18
2016,1,POLICE OFFICER,4
2016,1,POSSESS,76
2016,1,POSSESS-,1
2016,1,POSSESSE,16
2016,1,POSSESSI,657
2016,1,POSSESSION,1385
2016,1,POSSESSION HYPODERMIC INSTRUME,5
2016,1,PRESCRIPTION,8
2016,1,PROMOTING,9
2016,1,PROMOTING A SEXUAL PERFORMANCE,4
2016,1,PUBLIC,46
2016,1,PUBLIC ADMINISTATION,148
2016,1,PUBLIC ADMINISTRATION,93
2016,1,PUBLIC PLACE INSIDE,29
2016,1,PUBLIC SAFETY,5
2016,1,PUBLIC SERVAN,108
2016,1,PURS,61
2016,1,RAPE,104
2016,1,RECKLESS DRIVING,9
2016,1,RECKLESS ENDANGERMENT,180
2016,1,RECKLESS ENDANGERMENT OF PROPE,10
2016,1,RECKLESSY ENDANGERING,2
2016,1,RELATED OFFENSES,10
2016,1,REPORTING OF,1
2016,1,RESIDENCE,693
2016,1,RESIDENTIAL COMMON AREA,116
2016,1,RESISTING ARREST,165
2016,1,RIOT,4
2016,1,RIOT INCITING,5
2016,1,ROBBERY,1335
2016,1,SALE,136
2016,1,SALE SCHOOL GROUNDS,2
2016,1,SEX TRAFFICKING,1
2016,1,SEXUAL ABUSE,231
2016,1,SEXUAL MISCONDUCT,36
2016,1,SODOMY,35
2016,1,STOLEN PROP-MOTOR VEHICLE RD,1
2016,1,STOLEN PROPERTY,128
2016,1,STOLEN PROPERTY-MOTOR VEH ND,4
2016,1,STRANGULATION ST,206
2016,1,SUBD,5157
2016,1,TAMPERING,66
2016,1,TAMPERING WITH A WITNESS,3
2016,1,TAX LAW,12
2016,1,THEFT,10
2016,1,THEFT OF SERVICES,143
2016,1,THEFT OF SERVICES- CABLE TV SE,4
2016,1,TORTUREINJURE ANIMAL CRUELTY,4
2016,1,TRAFFIC,114
2016,1,TRESPASS,425
2016,1,TRUCK DAY,43
2016,1,TRUCK NIGHT,32
2016,1,UN,1704
2016,1,UNATTENDED,669
2016,1,UNAUTH SALE OF TRANS SERVICE,43
2016,1,UNAUTHORIZED USE VEHICLE,197
2016,1,UNCL,62
2016,1,UNCL ND,326
2016,1,UNCLASS,11
2016,1,UNCLASS M,148
2016,1,UNCLASSI,40
2016,1,UNCLASSIF,9
2016,1,UNCLASSIFIE,143
2016,1,UNCLASSIFIED,3019
2016,1,UNCLASSIFIED FEL,53
2016,1,UNCLASSIFIED MIS,13
2016,1,UNCLASSIFIED MISDEMEA,73
2016,1,UNCLASSIFIED MISDEMEAN,114
2016,1,UNCLASSIFIED VIO,1
2016,1,UNCLASSIFIED VIOLATIO,1
2016,1,UNCLASSIFIED VIOLATION,1
2016,1,UNCLASSIFIED-FELO,451
2016,1,UNCLASSIFIED-FELONY,333
2016,1,UNCLASSIFIED-MISDEMEANOR,147
2016,1,UNECESSARY,1
2016,1,UNKNOWN,11
2016,1,UNKNOWN TI,32
2016,1,UNKNOWN TIM,92
2016,1,UNKNOWN TIME,2
2016,1,UNLAWFUL,14
2016,1,UNLICENSED FOR HIRE VEHICLE,4
2016,1,VEH,3
2016,1,VEHICULAR ASSAULT INTOX DRIVE,1
2016,1,VIOLATION OF ORDER OF PROTECTI,271
2016,1,WEAPONS,464
2016,1,WEAPONS POSSESSION,402
2016,1,WOUNDS,1
2016,2,ABANDON ANIMAL,5
2016,2,ACCOSTING,28
2016,2,ADMCODE,88
2016,2,AGGRAVATED CRIMINAL CONTEMPT,20
2016,2,AGGRAVATED HARASSMENT,1666
2016,2,AGGRAVATED SEXUAL ASBUSE,1
2016,2,AGRICULTURE  MARKETS LAW,1
2016,2,ALCOHOL,507
2016,2,ALCOHOL SALE TO,6
2016,2,ALCOHOLIC BEVERAGE CONTROL LAW,4
2016,2,ARSON,71
2016,2,ASSAULT,4139
2016,2,ASSEMBLY,1
2016,2,ATM LOCATION,8
2016,2,ATTEMPT,8
2016,2,BAD,2
2016,2,BAG OPENDIP,93
2016,2,BAIL JUMPING,12
2016,2,BANK,11
2016,2,BARRESTAURANT,6
2016,2,BEGIN AS SHOPLIFTING,39
2016,2,BICYCLE,3
2016,2,BODEGACONVENIENCE STORE,31
2016,2,BOOKMAK,2
2016,2,BREEDTRAINHOST ANIMAL FIGHTING,1
2016,2,BRIBERY,62
2016,2,BURGLARS TOOLS,21
2016,2,BURGLARY,1019
2016,2,BY FIR,3
2016,2,BY FIRE,38
2016,2,CAR JACKING,2
2016,2,CAUSE SPIKILL ANIMAL,4
2016,2,CHAIN STORE,10
2016,2,CHECK,2
2016,2,CHECK CASHING BUSINESS,1
2016,2,CHILD,117
2016,2,CHILD ABANDONMENT,1
2016,2,CIGARETTE,1
2016,2,CIVILIAN,1519
2016,2,CLOTHING,20
2016,2,COERCION,11
2016,2,COMMERCIAL,244
2016,2,COMMERCIAL UNCLASSIFIED,24
2016,2,COMPUTER TAMPERTRESSPASS,4
2016,2,COMPUTER UNAUTH USETAMPER,9
2016,2,CONSPIRACY,2
2016,2,CONTEMPT,119
2016,2,CONTROLLED SUBSTANCE,1022
2016,2,COURSE OF SEXUAL CONDUCT AGAIN,1
2016,2,CRIMINAL,2156
2016,2,CRIMINAL CONTEMPT,587
